country,region_name,subregion_name,sector_name,group_name,crag_name,link,rock_type,height,geo,exposure
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Rzędkowice","Rejon Turni Lechfora","Dziurawa Ścianka","https://wspinanie.pl/topo2/page,topo-skaly,skala,267.html","Wapień","12m","N 50°34'20.9994"" E 19°29'30.804""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Rzędkowice","Rejon Turni Lechfora","okiennik","https://wspinanie.pl/topo2/page,topo-skaly,skala,606.html","Wapień","32m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Rzędkowice","Rejon Ukrytej","Za Drzewem","https://wspinanie.pl/topo2/page,topo-skaly,skala,268.html","Wapień","4m","N 50°34'20.9994"" E 19°29'39.012""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Rzędkowice","Rejon Ukrytej","Ukryta Ścianka","https://wspinanie.pl/topo2/page,topo-skaly,skala,269.html","Wapień","10m","N 50°34'20.9994"" E 19°29'39.012""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Rzędkowice","Rejon Mnicha","Mnich","https://wspinanie.pl/topo2/page,topo-skaly,skala,245.html","Wapień","12m","N 50°34'20.784"" E 19°29'39.5154""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Rzędkowice","Rejon Słonecznej","Turnia Nad Garażem, Kurduple","https://wspinanie.pl/topo2/page,topo-skaly,skala,252.html","Wapień","12m","N 50°34'20.9994"" E 19°29'42.5034""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Rzędkowice","Rejon Słonecznej","Garaż","https://wspinanie.pl/topo2/page,topo-skaly,skala,253.html","Wapień","15m","N 50°13'20.9994"" E 19°29'42.5034""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Rzędkowice","Rejon Słonecznej","Okiennik","https://wspinanie.pl/topo2/page,topo-skaly,skala,254.html","Wapień","32m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Rzędkowice","Rejon Słonecznej","Słoneczna Turnia","https://wspinanie.pl/topo2/page,topo-skaly,skala,255.html","Wapień","20m","N 50°34'20.9994"" E 19°29'42.5034""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Rzędkowice","Rejon Słonecznej","Flaszka","https://wspinanie.pl/topo2/page,topo-skaly,skala,256.html","Wapień","21m","N 50°34'20.9994"" E 19°29'42.5034""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Rzędkowice","Rejon Słonecznej","Kamień Za Flaszką","https://wspinanie.pl/topo2/page,topo-skaly,skala,257.html","Wapień","6m","N 50°34'20.9994"" E 19°29'42.5034""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Rzędkowice","Rejon Słonecznej","Bez Nazwy","https://wspinanie.pl/topo2/page,topo-skaly,skala,258.html","Wapień","3m","N 50°34'20.9994"" E 19°29'42.5034""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Rzędkowice","Rejon Kamieni","Turnia z Jaskiniami","https://wspinanie.pl/topo2/page,topo-skaly,skala,236.html","Wapień","7m","N 50°34'28.4874"" E 19°29'24.504""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Rzędkowice","Rejon Kamieni","Leśny Kamień","https://wspinanie.pl/topo2/page,topo-skaly,skala,237.html","Wapień","5m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Rzędkowice","Rejon Kamieni","Kamień Przy Drodze","https://wspinanie.pl/topo2/page,topo-skaly,skala,238.html","Wapień","6m","N 50°34'28.4874"" E 19°29'24.504""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Rzędkowice","Rejon Leśnej","Kamień Przed Leśną","https://wspinanie.pl/topo2/page,topo-skaly,skala,239.html","Wapień","8m","N 50°34'25.896"" E 19°29'48.804""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Rzędkowice","Rejon Leśnej","Leśna Turnia","https://wspinanie.pl/topo2/page,topo-skaly,skala,240.html","Wapień","15m","N 50°34'25.896"" E 19°29'48.804""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Rzędkowice","Rejon Leśnej","Płyta Wojasa","https://wspinanie.pl/topo2/page,topo-skaly,skala,241.html","Wapień","17m","N 50°34'25.896"" E 19°29'48.804""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Rzędkowice","Rejon Leśnej","Cyrk z Oknem","https://wspinanie.pl/topo2/page,topo-skaly,skala,242.html","Wapień","15m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Rzędkowice","Rejon Leśnej","Cyrk z Czerwoną Ścianką","https://wspinanie.pl/topo2/page,topo-skaly,skala,243.html","Wapień","10m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Rzędkowice","Rejon Leśnej","Czerwona Ścianka","https://wspinanie.pl/topo2/page,topo-skaly,skala,244.html","Wapień","8m","N 50°34'25.896"" E 19°29'48.804""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Rzędkowice","Rejon Ostatniej","Złomowiskowa","https://wspinanie.pl/topo2/page,topo-skaly,skala,246.html","Wapień","15m","N 50°34'18.5154"" E 19°29'51.504""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Rzędkowice","Rejon Ostatniej","Pęknięta Turnia","https://wspinanie.pl/topo2/page,topo-skaly,skala,247.html","Wapień","8m","N 50°34'18.5154"" E 19°29'51.504""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Rzędkowice","Rejon Ostatniej","Solidarność","https://wspinanie.pl/topo2/page,topo-skaly,skala,248.html","Wapień","15m","N 50°34'18.5154"" E 19°29'51.504""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Rzędkowice","Rejon Ostatniej","Ostatnia","https://wspinanie.pl/topo2/page,topo-skaly,skala,249.html","Wapień","15m","N 50°34'18.5154"" E 19°29'51.504""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Rzędkowice","Rejon Faszystowskiego ogródka","Faszystowski ogródek","https://wspinanie.pl/topo2/page,topo-skaly,skala,641.html","Wapień","13m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Dolina Wiercicy","Osiedle Wały","Osiedle Wały","https://wspinanie.pl/topo2/page,topo-skaly,skala,313.html","Wapień","20m","N 50°41'33.6834"" E 19°25'1.7034""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Dolina Wiercicy","Osiedle Wały","Skała na Studni","https://wspinanie.pl/topo2/page,topo-skaly,skala,721.html","Wapień","16m","N 50°41'36.8874"" E 19°25'1.7034""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Dolina Wiercicy","Diabelskie Mosty","Diabelskie Mosty","https://wspinanie.pl/topo2/page,topo-skaly,skala,304.html","Wapień","18m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Dolina Wiercicy","Ostrężnik","Ostrężnik","https://wspinanie.pl/topo2/page,topo-skaly,skala,116.html","Wapień","20m","N 50°42'3.6858"" E 19°25'49.8828""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Dolina Wiercicy","Ostrężnik","Leśna Zjawa","https://wspinanie.pl/topo2/page,topo-skaly,skala,280.html","Wapień","15m","N 50°40'25.284"" E 19°23'50.604""","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Dolina Wiercicy","Ostrężnik","Ostroga I","https://wspinanie.pl/topo2/page,topo-skaly,skala,868.html","Wapień","10m","","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Dolina Wiercicy","Rejon Białego Psa","Proxima Centauri","https://wspinanie.pl/topo2/page,topo-skaly,skala,281.html","Wapień","15m","N 50°40'12.1074"" E 19°23'26.7""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Dolina Wiercicy","Rejon Białego Psa","Proxima Okiennik","https://wspinanie.pl/topo2/page,topo-skaly,skala,282.html","Wapień","15m","N 50°40'12.1074"" E 19°23'26.7""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Dolina Wiercicy","Rejon Białego Psa","Biały Pies","https://wspinanie.pl/topo2/page,topo-skaly,skala,283.html","Wapień","12m","N 50°40'8.616"" E 19°23'19.284""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Dolina Wiercicy","Rejon Białego Psa","Czarny Kot","https://wspinanie.pl/topo2/page,topo-skaly,skala,284.html","Wapień","12m","N 50°40'8.616"" E 19°23'19.284""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Dolina Wiercicy","Rejon Białego Psa","Kopciówki","https://wspinanie.pl/topo2/page,topo-skaly,skala,285.html","Wapień","15m","N 50°40'0.9114"" E 19°23'17.196""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Dolina Wiercicy","Brama Twardowskiego","Brama Twardowskiego","https://wspinanie.pl/topo2/page,topo-skaly,skala,314.html","Wapień","10m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Dolina Wiercicy","Baba","Baba","https://wspinanie.pl/topo2/page,topo-skaly,skala,303.html","Wapień","15m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Dolina Wiercicy","Skały Pustelnika","Skały Pustelnika","https://wspinanie.pl/topo2/page,topo-skaly,skala,315.html","Wapień","19m","N 50°40'46.488"" E 19°22'48.792""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Dolina Wiercicy","Skały Pustelnika","Bezlik","https://wspinanie.pl/topo2/page,topo-skaly,skala,683.html","Wapień","17m","N 50°40'47.1498"" E 19°22'53.4102""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Dolina Wiercicy","Zastudnie","Czarny Pies","https://wspinanie.pl/topo2/page,topo-skaly,skala,286.html","Wapień","12m","N 50°40'23.4834"" E 19°22'24.3114""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Dolina Wiercicy","Zastudnie","Lisia Skała","https://wspinanie.pl/topo2/page,topo-skaly,skala,287.html","Wapień","22m","N 50°40'32.1954"" E 19°22'48.504""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Dolina Wiercicy","Zastudnie","Ostatnie Skały","https://wspinanie.pl/topo2/page,topo-skaly,skala,288.html","Wapień","8m","N 50°40'33.1998"" E 19°22'47.3088""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Dolina Wiercicy","Zastudnie","Ślimak","https://wspinanie.pl/topo2/page,topo-skaly,skala,289.html","Wapień","10m","N 50°40'39.9"" E 19°22'47.1""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Dolina Wiercicy","Laboratorium","Laboratorium Drugie","https://wspinanie.pl/topo2/page,topo-skaly,skala,765.html","Wapień","10m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Dolina Wiercicy","Laboratorium","Laboratorium Pieresze","https://wspinanie.pl/topo2/page,topo-skaly,skala,839.html","Wapień","11m","","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Dolina Wiercicy","Laboratorium","Laboratorium Pierwsze","https://wspinanie.pl/topo2/page,topo-skaly,skala,840.html","Wapień","11m","","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Dolina Wiercicy","Kieł i Dziurawa","Dziurawa","https://wspinanie.pl/topo2/page,topo-skaly,skala,900.html","Wapień","10m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Podlesice","Góra Kołoczek","Druga Córka","https://wspinanie.pl/topo2/page,topo-skaly,skala,51.html","Wapień","12m","N 50°34'34.8594"" E 19°31'55.3074""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Podlesice","Góra Kołoczek","Lalka","https://wspinanie.pl/topo2/page,topo-skaly,skala,322.html","Wapień","22m","N 50°34'39.6114"" E 19°31'44.904""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Podlesice","Góra Kołoczek","baldy pod kołoczkiem","https://wspinanie.pl/topo2/page,topo-skaly,skala,608.html","Wapień","6m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Podlesice","Góra Kołoczek","Ptak","https://wspinanie.pl/topo2/page,topo-skaly,skala,619.html","Wapień","12m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Podlesice","Góra Kołoczek","Ze Spadającymi Gwiazdami","https://wspinanie.pl/topo2/page,topo-skaly,skala,620.html","Wapień","18m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Podlesice","Góra Kołoczek","Z Błękitnymi Lotami","https://wspinanie.pl/topo2/page,topo-skaly,skala,623.html","Wapień","16m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Podlesice","Góra Kołoczek","Trzecia Córka","https://wspinanie.pl/topo2/page,topo-skaly,skala,635.html","Wapień","12m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Podlesice","Góra Kołoczek","Pierwsza Córka","https://wspinanie.pl/topo2/page,topo-skaly,skala,636.html","Wapień","15m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Podlesice","Góra Kołoczek","Tata","https://wspinanie.pl/topo2/page,topo-skaly,skala,638.html","Wapień","12m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Podlesice","Góra Kołoczek","Mama","https://wspinanie.pl/topo2/page,topo-skaly,skala,642.html","Wapień","12m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Podlesice","Góra Kołoczek","Jarzębinka","https://wspinanie.pl/topo2/page,topo-skaly,skala,643.html","Wapień","23m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Podlesice","Góra Kołoczek","Brzuszki Buddy","https://wspinanie.pl/topo2/page,topo-skaly,skala,718.html","Wapień","12m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Podlesice","Góra Kołoczek","dziewica","https://wspinanie.pl/topo2/page,topo-skaly,skala,747.html","Wapień","20m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Podlesice","Góra Kołoczek","Z Damskimi Ryskami","https://wspinanie.pl/topo2/page,topo-skaly,skala,784.html","Wapień","15m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Podlesice","Góra Kołoczek","Okręt","https://wspinanie.pl/topo2/page,topo-skaly,skala,805.html","Wapień","8m","","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Podlesice","Góra Kołoczek","Z Gładkim Trawersem","https://wspinanie.pl/topo2/page,topo-skaly,skala,870.html","Wapień","14m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Podlesice","Apteka","Apteka - Połać Adeptów (ściana południowa)","https://wspinanie.pl/topo2/page,topo-skaly,skala,76.html","Wapień","20m","N 50°34'31.908"" E 19°30'49.896""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Podlesice","Apteka","Apteka - ściana północno-wschodnia","https://wspinanie.pl/topo2/page,topo-skaly,skala,118.html","Wapień","18m","N 50°34'31.908"" E 19°30'49.896""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Podlesice","Apteka","Apteka - ścianka nad grotką","https://wspinanie.pl/topo2/page,topo-skaly,skala,637.html","Wapień","18m","N 50°34'31.9872"" E 19°30'50.0646""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Podlesice","Apteka","Apteka - ścianka południowo-zachodnia","https://wspinanie.pl/topo2/page,topo-skaly,skala,640.html","Wapień","12m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Podlesice","Apteka","Apteka - Filar Wiewiórek","https://wspinanie.pl/topo2/page,topo-skaly,skala,881.html","Wapień","20m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Podlesice","Jastrzębnik","Szerokie Okapy","https://wspinanie.pl/topo2/page,topo-skaly,skala,119.html","Wapień","15m","N 50°35'21.66"" E 19°32'53.16""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Podlesice","Jastrzębnik","Piramida","https://wspinanie.pl/topo2/page,topo-skaly,skala,417.html","Wapień","15m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Podlesice","Jastrzębnik","Stereotomie + Wysoki Okap","https://wspinanie.pl/topo2/page,topo-skaly,skala,418.html","Wapień","22m","N 50°35'21.552"" E 19°32'53.16""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Podlesice","Jastrzębnik","Turnia Z Dziurą + Omszałe Turnie Z Rysami","https://wspinanie.pl/topo2/page,topo-skaly,skala,419.html","Wapień","25m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Podlesice","Jastrzębnik","Jastrzębnik","https://wspinanie.pl/topo2/page,topo-skaly,skala,420.html","Wapień","35m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Podlesice","Jastrzębnik","Palec","https://wspinanie.pl/topo2/page,topo-skaly,skala,421.html","Wapień","25m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Podlesice","Jastrzębnik","Wieżyca","https://wspinanie.pl/topo2/page,topo-skaly,skala,422.html","Wapień","23m","N 50°35'21.66"" E 19°32'53.16""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Podlesice","Biblioteka","Koń","https://wspinanie.pl/topo2/page,topo-skaly,skala,611.html","Wapień","16m","N 50°34'19.6248"" E 19°31'2.7732""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Podlesice","Biblioteka","Kazarma","https://wspinanie.pl/topo2/page,topo-skaly,skala,612.html","Wapień","15m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Podlesice","Biblioteka","Goliat","https://wspinanie.pl/topo2/page,topo-skaly,skala,613.html","Wapień","20m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Podlesice","Biblioteka","David","https://wspinanie.pl/topo2/page,topo-skaly,skala,614.html","Wapień","20m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Podlesice","Biblioteka","Trzy Kominy","https://wspinanie.pl/topo2/page,topo-skaly,skala,813.html","Wapień","17m","","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Podlesice","Biblioteka","Żółta ścianka","https://wspinanie.pl/topo2/page,topo-skaly,skala,814.html","Wapień","15m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Podlesice","Turnia Motocyklistów","Turnia Motocyklistów","https://wspinanie.pl/topo2/page,topo-skaly,skala,431.html","Wapień","14m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Podlesice","Góra Zborów","Nad Kaskadami","https://wspinanie.pl/topo2/page,topo-skaly,skala,621.html","Wapień","17m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Podlesice","Góra Zborów","Kruk","https://wspinanie.pl/topo2/page,topo-skaly,skala,716.html","Wapień","15m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Podlesice","Góra Zborów","Młynarz","https://wspinanie.pl/topo2/page,topo-skaly,skala,719.html","Wapień","12m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Podlesice","Góra Zborów","Mysia","https://wspinanie.pl/topo2/page,topo-skaly,skala,760.html","Wapień","25m","","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Podlesice","Góra Zborów","Długa Grań","https://wspinanie.pl/topo2/page,topo-skaly,skala,774.html","Wapień","15m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Podlesice","Góra Zborów","Młyny I","https://wspinanie.pl/topo2/page,topo-skaly,skala,806.html","Wapień","13m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Podlesice","Gips","Gips I","https://wspinanie.pl/topo2/page,topo-skaly,skala,609.html","Wapień","12m","","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Podlesice","Gips","Gips II","https://wspinanie.pl/topo2/page,topo-skaly,skala,610.html","Wapień","16m","","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Podlesice","Północny Bastion","Glonewand","https://wspinanie.pl/topo2/page,topo-skaly,skala,844.html","Wapień","12m","","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Podlesice","Północny Bastion","Okręcik","https://wspinanie.pl/topo2/page,topo-skaly,skala,845.html","Wapień","10m","","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Podlesice","Północny Bastion","Kancik","https://wspinanie.pl/topo2/page,topo-skaly,skala,846.html","Wapień","8m","","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Podlesice","Północny Bastion","Zielona wieża","https://wspinanie.pl/topo2/page,topo-skaly,skala,847.html","Wapień","15m","","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Kusięta","Zielona Góra","Kowadło","https://wspinanie.pl/topo2/page,topo-skaly,skala,4.html","Wapień","10m","N 50°46'44.6802"" E 19°13'51.0918""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Kusięta","Zielona Góra","Pod Kowadle","https://wspinanie.pl/topo2/page,topo-skaly,skala,5.html","Wapień","8m","","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Kusięta","Zielona Góra","Płetwa","https://wspinanie.pl/topo2/page,topo-skaly,skala,13.html","Wapień","12m","N 50°46'53.8644"" E 19°13'49.3176""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Kusięta","Zielona Góra","Zielona Góra","https://wspinanie.pl/topo2/page,topo-skaly,skala,170.html","Wapień","20m","N 50°46'41.016"" E 19°14'2.796""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Kusięta","Zielona Góra","Diabelskie Schronisko","https://wspinanie.pl/topo2/page,topo-skaly,skala,176.html","Wapień","6m","N 50°46'41.016"" E 19°14'2.0034""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Kusięta","Zielona Góra","Północny Cyrk","https://wspinanie.pl/topo2/page,topo-skaly,skala,178.html","Wapień","20m","N 50°46'41.016"" E 19°14'2.0034""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Kusięta","Kuropatwa","Kuropatwa","https://wspinanie.pl/topo2/page,topo-skaly,skala,14.html","Wapień","10m","N 50°46'2.6688"" E 19°16'3.7266""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Kusięta","Lisia","Lisia Skała","https://wspinanie.pl/topo2/page,topo-skaly,skala,215.html","Wapień","15m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Olsztyn","Rejon Dziewicy","Owczy Grzbiet","https://wspinanie.pl/topo2/page,topo-skaly,skala,40.html","Wapień","15m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Olsztyn","Rejon Dziewicy","Szafa","https://wspinanie.pl/topo2/page,topo-skaly,skala,193.html","Wapień","15m","N 50°44'52.0074"" E 19°16'58.5834""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Olsztyn","Rejon Dziewicy","Biblioteka","https://wspinanie.pl/topo2/page,topo-skaly,skala,194.html","Wapień","15m","N 50°44'52.0074"" E 19°16'58.5834""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Olsztyn","Rejon Dziewicy","Dziewica ","https://wspinanie.pl/topo2/page,topo-skaly,skala,195.html","Wapień","20m","N 50°44'52.0074"" E 19°16'58.5834""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Olsztyn","Góra Biakło","Blin","https://wspinanie.pl/topo2/page,topo-skaly,skala,144.html","Wapień","10m","N 50°44'14.1966"" E 19°16'16.2228""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Olsztyn","Góra Biakło","Z Jałowcem","https://wspinanie.pl/topo2/page,topo-skaly,skala,145.html","Wapień","10m","N 50°44'14.805"" E 19°16'14.9082""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Olsztyn","Góra Biakło","Mnich na Górze Biakło","https://wspinanie.pl/topo2/page,topo-skaly,skala,146.html","Wapień","10m","N 50°44'17.9124"" E 19°16'19.6212""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Olsztyn","Góra Biakło","Garb","https://wspinanie.pl/topo2/page,topo-skaly,skala,200.html","Wapień","10m","N 50°44'15.612"" E 19°16'16.608""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Olsztyn","Góra Biakło","Biakło","https://wspinanie.pl/topo2/page,topo-skaly,skala,201.html","Wapień","20m","N 50°44'15.612"" E 19°16'16.608""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Olsztyn","Góra Biakło","Sfinks","https://wspinanie.pl/topo2/page,topo-skaly,skala,202.html","Wapień","18m","N 50°44'15.612"" E 19°16'16.608""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Olsztyn","Góra Biakło","Okręt","https://wspinanie.pl/topo2/page,topo-skaly,skala,203.html","Wapień","10m","N 50°44'15.612"" E 19°16'16.608""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Olsztyn","Przy Zamku","Grzyb","https://wspinanie.pl/topo2/page,topo-skaly,skala,183.html","Wapień","12m","N 50°45'0.108"" E 19°16'34.788""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Olsztyn","Przy Zamku","Żółty Filar","https://wspinanie.pl/topo2/page,topo-skaly,skala,184.html","Wapień","15m","N 50°45'0.108"" E 19°16'34.788""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Olsztyn","Przy Zamku","Przekładaniec","https://wspinanie.pl/topo2/page,topo-skaly,skala,185.html","Wapień","12m","N 50°45'0.108"" E 19°16'34.788""","Sektor słoneczny"
